label,tag,model,prompt_jsonl,prompt_offset,prompt_count_loaded,prompt_count_used,num_batches,batch_size,isl,osl,tp,pp,total_gpus,spec_active,spec_method,parallel_drafting,num_speculative_tokens,draft_model,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
3264224_swebench_lite_or_pilot_pard,qwen30ba3b_swebench_lite_pard_offset0_n64_isl4096_osl1024_bs8_16_20260611_n64,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_lite_prompts_64.jsonl,0,64,64,8,8,4096,1024,1,1,1,True,draft_model,True,5,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/qwen3_30ba3b_pard2_cat_artifacts/checkpoints/PARD-Qwen3-0.6B_qwen30ba3b_math_k5_cat_tpp_mask_1024_resume_20260605_173358/checkpoint-32,274.49976442000116,34.312470552500145,238.74701728241186,238.74701728241186,1.6353977301274494,True,31.658659525872253,2.5829329762936126,1.5829329762936126,25394,126970,40197,"65.7951,40.6789,25.1359,15.9841,10.6994",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_lite_pard_offset0_n64_isl4096_osl1024_bs8_16_20260611_n64/breakdown.json
3264086_swebench_lite_suffix,qwen30ba3b_swebench_lite_suffix_offset0_n64_isl4096_osl1024_bs8_16_k32_20260611_arctic,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_lite_prompts_64.jsonl,0,64,64,4,16,4096,1024,1,1,1,True,suffix,,32,,123.83135034700172,30.95783758675043,529.2359310978538,529.2359310978538,1.7623534803299679,True,36.09454295477062,2.213967563156642,1.213967563156642,29411,98918,35704,"43.6741,22.7908,12.6075,8.1296,6.3684,5.1103,4.5561,4.0529,3.8387,3.6177,3.4715,3.1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_lite_suffix_offset0_n64_isl4096_osl1024_bs8_16_k32_20260611_arctic/breakdown.json
3264223_swebench_lite_or_pilot_baseline,qwen30ba3b_swebench_lite_baseline_offset0_n64_isl4096_osl1024_bs8_16_20260611_n64,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_lite_prompts_64.jsonl,0,64,64,4,16,4096,1024,1,1,1,False,,,,,218.23461125799804,54.55865281449951,300.3006701009631,300.3006701009631,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_lite_baseline_offset0_n64_isl4096_osl1024_bs8_16_20260611_n64/breakdown.json
3264224_swebench_lite_or_pilot_pard,qwen30ba3b_swebench_lite_pard_offset0_n64_isl4096_osl1024_bs8_16_20260611_n64,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_lite_prompts_64.jsonl,0,64,64,4,16,4096,1024,1,1,1,True,draft_model,True,5,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/qwen3_30ba3b_pard2_cat_artifacts/checkpoints/PARD-Qwen3-0.6B_qwen30ba3b_math_k5_cat_tpp_mask_1024_resume_20260605_173358/checkpoint-32,177.38287762600157,44.34571940650039,369.4606879598476,369.4606879598476,1.2303025758671549,True,31.947733122154027,2.5973866561077017,1.5973866561077015,25255,126275,40342,"66.1334,40.9939,25.3574,16.2938,10.9602",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_lite_pard_offset0_n64_isl4096_osl1024_bs8_16_20260611_n64/breakdown.json
3263894_swebench_lite_or_pilot_baseline,qwen30ba3b_swebench_verified_baseline_longosl16384_offset0_n8_bs1_2_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,8,1,4096,16384,1,1,1,False,,,,,7792.5633130390015,974.0704141298752,16.82013924489804,16.82013924489804,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_baseline_longosl16384_offset0_n8_bs1_2_k5_20260611/breakdown.json
3263895_swebench_lite_or_pilot_pard,qwen30ba3b_swebench_verified_pard_longosl16384_offset0_n8_bs1_2_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,8,1,4096,16384,1,1,1,True,draft_model,True,5,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/qwen3_30ba3b_pard2_cat_artifacts/checkpoints/PARD-Qwen3-0.6B_qwen30ba3b_math_k5_cat_tpp_mask_1024_resume_20260605_173358/checkpoint-32,2316.105833604961,289.5132292006201,56.591541758689715,56.591541758689715,3.364510895821229,True,60.47275518035303,4.023637759017651,3.0236377590176517,32575,162875,98495,"88.4052,74.6216,60.0307,47.1527,32.1535",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_pard_longosl16384_offset0_n8_bs1_2_k5_20260611/breakdown.json
3264022_swebench_verified_smoke_suffix,qwen30ba3b_swebench_verified_smoke_suffix_offset0_n1_isl4096_osl128_bs1_k32_20260611_arctic,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,1,1,1,1,4096,128,1,1,1,True,suffix,,32,,4.1461223590013105,4.1461223590013105,30.872219610718812,30.872219610718812,,True,55.00000000000001,2.4347826086956523,1.434782608695652,46,120,66,"34.7826,19.5652,17.3913,10.8696,10.8696,8.6957,8.6957,6.5217,6.5217,6.5217,6.5217,6.5217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_smoke_suffix_offset0_n1_isl4096_osl128_bs1_k32_20260611_arctic/breakdown.json
3264025_swebench_verified_longosl_suffix,qwen30ba3b_swebench_verified_longosl_suffix_offset0_n8_isl4096_osl16384_bs1_2_k32_20260611_arctic,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,8,1,4096,16384,1,1,1,True,suffix,,32,,1077.1850741670023,134.6481342708753,121.68011156426323,121.68011156426323,7.234191690842975,True,73.72547149892044,5.906531888853633,4.906531888853633,22061,146819,108243,"65.6815,55.1788,47.0831,43.3480,40.7280,38.5159,36.7345,34.0057,33.1127,32.4237,32.2923,31.5489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_longosl_suffix_offset0_n8_isl4096_osl16384_bs1_2_k32_20260611_arctic/breakdown.json
3264043_swebench_verified_longosl_qwen30ba3b,qwen30ba3b_swebench_verified_longosl_pld_offset0_n8_isl4096_osl16384_bs1_2_k5_n4_20260611_pld,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,8,1,4096,16384,1,1,1,True,ngram,,5,,2111.0550957179803,263.88188696474754,62.08838427090969,62.08838427090969,3.69131214473998,True,71.82362715925339,4.59118135796267,3.5911813579626695,25877,129385,92929,"81.5628,75.2869,70.9085,67.0596,64.3003",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_longosl_pld_offset0_n8_isl4096_osl16384_bs1_2_k5_n4_20260611_pld/breakdown.json
3263894_swebench_lite_or_pilot_baseline,qwen30ba3b_swebench_verified_baseline_longosl16384_offset0_n8_bs1_2_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,4,2,4096,16384,1,1,1,False,,,,,3971.4625704170103,992.8656426042526,33.003458468006464,33.003458468006464,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_baseline_longosl16384_offset0_n8_bs1_2_k5_20260611/breakdown.json
3263895_swebench_lite_or_pilot_pard,qwen30ba3b_swebench_verified_pard_longosl16384_offset0_n8_bs1_2_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,4,2,4096,16384,1,1,1,True,draft_model,True,5,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/qwen3_30ba3b_pard2_cat_artifacts/checkpoints/PARD-Qwen3-0.6B_qwen30ba3b_math_k5_cat_tpp_mask_1024_resume_20260605_173358/checkpoint-32,1244.1496351919777,311.03740879799443,105.35067189066451,105.35067189066451,3.1921100630344967,True,56.58107673881927,3.8290538369409632,2.8290538369409632,34233,171165,96847,"87.5442,72.1117,54.7513,39.7073,28.7909",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_pard_longosl16384_offset0_n8_bs1_2_k5_20260611/breakdown.json
3264025_swebench_verified_longosl_suffix,qwen30ba3b_swebench_verified_longosl_suffix_offset0_n8_isl4096_osl16384_bs1_2_k32_20260611_arctic,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,4,2,4096,16384,1,1,1,True,suffix,,32,,479.6382503019995,119.90956257549988,273.27261726409813,273.27261726409813,8.28012062823684,True,83.06910643938,7.2666370403288525,6.2666370403288525,18002,135805,112812,"70.6810,60.9543,55.8549,53.2607,51.6220,50.1389,49.5445,47.9947,47.6280,46.9115,46.3893,45.6838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_longosl_suffix_offset0_n8_isl4096_osl16384_bs1_2_k32_20260611_arctic/breakdown.json
3264043_swebench_verified_longosl_qwen30ba3b,qwen30ba3b_swebench_verified_longosl_pld_offset0_n8_isl4096_osl16384_bs1_2_k5_n4_20260611_pld,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,8,8,4,2,4096,16384,1,1,1,True,ngram,,5,,1450.1565146549838,362.53912866374594,90.38472652807701,90.38472652807701,2.7386440913668464,True,60.04411381913334,4.002020617144423,3.0020206171444226,29199,145986,87656,"75.3690,62.3446,58.0499,54.0909,50.3476",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_longosl_pld_offset0_n8_isl4096_osl16384_bs1_2_k5_n4_20260611_pld/breakdown.json
3263824_swebench_verified_baseline,qwen30ba3b_swebench_verified_baseline_allprompts_isl4096_osl1024_bs8_16_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,500,496,62,8,4096,1024,1,1,1,False,,,,,3811.3227918740013,61.472948256032275,133.26186936537775,133.26186936537775,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_baseline_allprompts_isl4096_osl1024_bs8_16_k5_20260611/breakdown.json
3263825_swebench_verified_pard,qwen30ba3b_swebench_verified_pard_allprompts_isl4096_osl1024_bs8_16_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,500,496,62,8,4096,1024,1,1,1,True,draft_model,True,5,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/qwen3_30ba3b_pard2_cat_artifacts/checkpoints/PARD-Qwen3-0.6B_qwen30ba3b_math_k5_cat_tpp_mask_1024_resume_20260605_173358/checkpoint-32,2107.7567140820174,33.99607603358093,240.96898688860557,240.96898688860557,1.8082365798720426,True,34.998539134951464,2.749926956747573,1.7499269567475733,184822,924110,323425,"69.4333,45.1104,28.8900,18.8966,12.6625",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_pard_allprompts_isl4096_osl1024_bs8_16_k5_20260611/breakdown.json
3264023_swebench_verified_suffix,qwen30ba3b_swebench_verified_suffix_offset0_n500_isl4096_osl1024_bs8_16_k32_20260611_arctic,Qwen/Qwen3-30B-A3B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,500,496,62,8,4096,1024,1,1,1,True,suffix,,32,,2208.8031488160195,35.62585723896806,229.9453440530682,229.9453440530682,1.7255149214709231,True,26.144001569098563,1.7367510147681147,0.7367510147681147,289475,815755,213271,"38.7018,16.4294,6.9270,3.2832,2.1121,1.4053,1.1832,0.8913,0.8039,0.7123,0.6619,0.5638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swebench_verified_suffix_offset0_n500_isl4096_osl1024_bs8_16_k32_20260611_arctic/breakdown.json
3264026_swebench_lite_or_pilot_baseline,qwen3_32b_swebench_verified_baseline_offset0_n64_isl4096_osl1024_bs8_16_k32_20260611_arctic,Qwen/Qwen3-32B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,64,64,8,8,4096,1024,2,1,2,False,,,,,475.2822054859935,59.410275685749184,137.8886043776603,68.94430218883015,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen3_32b_swebench_verified_baseline_offset0_n64_isl4096_osl1024_bs8_16_k32_20260611_arctic/breakdown.json
3264027_swebench_lite_or_pilot_suffix,qwen3_32b_swebench_verified_suffix_offset0_n64_isl4096_osl1024_bs8_16_k32_20260611_arctic,Qwen/Qwen3-32B,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/data/swebench_verified_prompts_all.jsonl,0,64,64,8,8,4096,1024,2,1,2,True,suffix,,32,,329.54323160197237,41.192903950246546,198.86920353793047,99.43460176896524,1.442245386669167,True,25.861975348862465,1.5968821273716132,0.5968821273716133,39899,92085,23815,"33.9633,12.0128,4.7695,2.2206,1.5163,1.0401,0.9073,0.7419,0.6968,0.6567,0.6090,0.5539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/vllm-benchmark/vllm-runs/qwen3_32b_swebench_verified_suffix_offset0_n64_isl4096_osl1024_bs8_16_k32_20260611_arctic/breakdown.json
