label,tag,model,prompt_jsonl,prompt_offset,prompt_count_loaded,prompt_count_used,num_batches,batch_size,isl,osl,tp,pp,total_gpus,spec_active,spec_method,parallel_drafting,num_speculative_tokens,draft_model,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
full_osl32k_qwen235b_suffix_k16,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,1,2,4096,32768,4,1,4,True,suffix,,16,,643.9097484119993,643.9097484119993,101.77823858331686,25.444559645829216,,True,87.55372798510358,7.432284541723666,6.432284541723666,8772,64445,56424,"68.9010,59.1199,55.2440,53.1578,52.3940,51.7328,51.4820,51.1514,50.6498,50.1140,49.9886,49.2932,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260613/breakdown.json
full_osl32k_qwen235b_suffix_k8,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,1,2,4096,32768,4,1,4,True,suffix,,8,,700.4030413220171,700.4030413220171,93.56898261935044,23.39224565483761,,True,86.49601855915732,6.441376590079874,5.441376590079874,10141,63796,55181,"80.5542,72.5865,68.7802,66.6601,65.5655,64.5794,63.7314,61.6803",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260613/breakdown.json
full_osl32k_qwen235b_eagle3_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k11_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,eagle3,,11,nvidia/Qwen3-235B-A22B-Eagle3,2300.0978182629915,2300.0978182629915,56.98540251604783,14.246350629011957,,True,12.411637807288804,2.3652801588017685,1.3652801588017685,55415,609565,75657,"83.4918,34.8444,13.5505,3.4882,0.8355,0.2238,0.0794,0.0126,0.0018,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k11_20260613/breakdown.json
full_osl32k_qwen235b_eagle3_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k9_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,eagle3,,9,nvidia/Qwen3-235B-A22B-Eagle3,2000.6019891309988,2000.6019891309988,65.51627995578157,16.379069988945393,,True,17.035920364035398,2.533232832763186,1.533232832763186,51741,465669,79331,"80.7290,47.4517,19.2613,4.5283,1.1577,0.1623,0.0251,0.0058,0.0019",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k9_20260613/breakdown.json
full_osl32k_qwen235b_pard2_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,pard2,True,11,amd/PARD2-Qwen3-8B,4489.401500709995,4489.401500709995,29.19587387745807,7.298968469364517,,True,1.6838396443409736,1.185222360877507,0.1852223608775071,110586,1216446,20483,"13.6717,2.6640,1.0878,0.4983,0.2460,0.1356,0.0832,0.0543,0.0380,0.0253,0.0181",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260613/breakdown.json
full_osl32k_qwen235b_pard2_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,pard2,True,9,amd/PARD2-Qwen3-8B,4613.271578153013,4613.271578153013,28.411941022660642,7.1029852556651605,,True,1.829029299418395,1.1646126369476555,0.16461263694765557,112543,1012887,18526,"12.1314,2.3653,1.0067,0.4923,0.2257,0.1191,0.0613,0.0373,0.0222",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260613/breakdown.json
full_osl32k_qwen235b_pard_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,draft_model,True,11,amd/PARD-Qwen3-0.6B,2776.4907494559884,2776.4907494559884,47.20779279588149,11.801948198970372,,True,12.882140725690183,2.41703547982592,1.4170354798259202,54228,596508,76843,"68.5753,38.4322,17.1572,9.0710,5.6908,1.4218,0.6971,0.3762,0.1881,0.0645,0.0295",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260613/breakdown.json
full_osl32k_qwen235b_pard_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,draft_model,True,9,amd/PARD-Qwen3-0.6B,3417.3959581269883,3417.3959581269883,38.35434980494275,9.588587451235687,,True,14.456284904486305,2.301065641403768,1.3010656414037676,56961,512649,74110,"60.8311,33.8881,16.9572,9.2677,4.8261,2.3279,1.1429,0.6338,0.2317",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260613/breakdown.json
full_osl32k_qwen235b_suffix_k16,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,suffix,,16,,1158.9801920549944,1158.9801920549944,113.09252815407957,28.273132038519893,,True,76.24354619809132,5.417373939091363,4.417373939091363,24036,139259,106176,"58.2376,45.1822,38.8584,36.0210,34.7728,34.0989,33.5580,32.9464,32.6344,32.3348,31.9687,31.1241,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260613/breakdown.json
full_osl32k_qwen235b_suffix_k8,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,suffix,,8,,1072.581900958001,1072.581900958001,122.20232308873575,30.550580772183938,,True,77.12145319543887,5.02618827872635,4.02618827872635,26004,135756,104697,"67.2281,55.6453,50.0461,47.4965,46.5390,45.6968,45.2469,44.7200",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260613/breakdown.json
full_osl32k_qwen235b_eagle3_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k11_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,eagle3,,11,nvidia/Qwen3-235B-A22B-Eagle3,2341.953596050036,2341.953596050036,111.93390016016323,27.98347504004081,,True,15.104750266282949,2.6615225292911244,1.6615225292911244,98494,1083434,163650,"82.3543,52.2174,22.8633,6.6156,1.3869,0.5391,0.1594,0.0122,0.0030,0.0010,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k11_20260613/breakdown.json
full_osl32k_qwen235b_eagle3_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k9_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,eagle3,,9,nvidia/Qwen3-235B-A22B-Eagle3,2152.9383652600227,2152.9383652600227,121.76103330684033,30.440258326710083,,True,18.855097612890983,2.6969587851601884,1.6969587851601884,97198,874782,164941,"84.6417,53.3807,24.3081,5.5063,1.5175,0.2994,0.0329,0.0062,0.0031",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k9_20260613/breakdown.json
full_osl32k_qwen235b_pard2_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,pard2,True,11,amd/PARD2-Qwen3-8B,4821.36620248307,4821.36620248307,54.37131074279158,13.592827685697895,,True,2.7703947040963612,1.3047434174505999,0.3047434174505998,200910,2210010,61226,"24.0182,3.3433,1.3185,0.6874,0.3524,0.2494,0.1747,0.1205,0.1020,0.0602,0.0478",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260613/breakdown.json
full_osl32k_qwen235b_pard2_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k9_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,pard2,True,9,amd/PARD2-Qwen3-8B,4832.3192381110275,4832.3192381110275,54.24807159521876,13.56201789880469,,True,3.3148809455018933,1.2983392850951705,0.2983392850951704,201901,1817109,60235,"21.0356,5.2209,1.5973,0.7568,0.4373,0.2912,0.2164,0.1620,0.1164",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k9_20260613/breakdown.json
full_osl32k_qwen235b_pard_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k11_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,draft_model,True,11,amd/PARD-Qwen3-0.6B,3320.0549749840284,3320.0549749840284,78.95772870485709,19.739432176214272,,True,13.913541016723663,2.530489511839603,1.5304895118396031,103593,1139523,158548,"66.1898,37.5450,20.4522,12.7856,7.8944,3.3033,2.2231,1.0889,0.8051,0.4411,0.3205",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k11_20260613/breakdown.json
full_osl32k_qwen235b_pard_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260613,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,draft_model,True,9,amd/PARD-Qwen3-0.6B,3280.323948137986,3280.323948137986,79.9140585333961,19.978514633349025,,True,18.12369519832985,2.631132567849687,1.6311325678496869,99632,896688,162513,"68.4348,42.4372,22.5098,13.5298,8.0968,3.5350,2.2784,1.4032,0.8883",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260613/breakdown.json
