job_id,dataset,model_group,label,method,method_detail,model,prompt_count,isl,osl,batch_sizes,log_path,latest_prompt_tok_s,latest_generation_tok_s,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_acceptance_length,live_accepted_throughput,live_drafted_throughput,completed_batch_rows,last_completed_bs,last_completed_out_tok_s_gpu,last_completed_latency_s,last_completed_coverage_pct,latest_error,tail_status
2109542,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612/slurm-2109542.out,0.0,18.4,1,0,1.5,49.6,53.5,2.61,11.35,21.21,1,16,60.36,2171.531,0.0,,ok
2109547,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612/slurm-2109547.out,0.0,16.3,1,0,2.1,2.3,44.1,2.32,9.31,21.10,1,32,122.58,2138.482,0.0,,ok
2109521,verified,qwen235b,verified_osl32k_qwen235b_pard2_k1,pard2,pard2_k1,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k1_20260612/slurm-2109521.out,0.0,14.4,2,0,1.2,50.2,5.8,1.06,0.79,13.63,0,,,,,,ok
2109530,verified,qwen235b,verified_osl32k_qwen235b_pard2_k1,pard2,pard2_k1,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k1_20260612/slurm-2109530.out,0.0,32.1,4,0,2.1,50.7,17.8,1.18,4.84,27.25,0,,,,,,ok
2109536,verified,qwen235b,verified_osl32k_qwen235b_pard2_k1,pard2,pard2_k1,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k1_20260612/slurm-2109536.out,0.0,70.6,8,0,3.5,50.8,33.4,1.33,17.68,52.94,0,,,,,,ok
2109541,verified,qwen235b,verified_osl32k_qwen235b_pard2_k1,pard2,pard2_k1,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k1_20260612/slurm-2109541.out,0.0,149.7,16,0,5.2,51.2,39.5,1.40,42.41,107.31,0,,,,,,ok
2109546,verified,qwen235b,verified_osl32k_qwen235b_pard2_k1,pard2,pard2_k1,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k1_20260612/slurm-2109546.out,0.0,364.8,32,0,9.2,51.5,75.5,1.76,156.97,207.83,0,,,,,,ok
2109519,verified,qwen235b,verified_osl32k_qwen235b_pard_k5,pard,pard_k5,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k5_20260612/slurm-2109519.out,0.0,16.7,2,0,4.2,50.2,10.2,1.51,5.63,55.27,0,,,,,,ok
2109528,verified,qwen235b,verified_osl32k_qwen235b_pard_k5,pard,pard_k5,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k5_20260612/slurm-2109528.out,0.0,27.0,3,0,5.2,50.7,10.6,1.53,9.36,88.17,0,,,,,,ok
2109535,verified,qwen235b,verified_osl32k_qwen235b_pard_k5,pard,pard_k5,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k5_20260612/slurm-2109535.out,0.0,39.8,4,0,5.9,50.8,13.0,1.65,15.70,120.50,0,,,,,,ok
2109540,verified,qwen235b,verified_osl32k_qwen235b_pard_k5,pard,pard_k5,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k5_20260612/slurm-2109540.out,0.0,155.8,16,0,22.3,51.2,17.6,1.88,72.90,414.31,0,,,,,,ok
2109545,verified,qwen235b,verified_osl32k_qwen235b_pard_k5,pard,pard_k5,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612/slurm-2109545.out,0.0,365.7,32,0,59.6,51.5,22.6,2.13,194.08,858.16,0,,,,,,ok
2109518,verified,qwen235b,verified_osl32k_qwen235b_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k32_arctic_20260612/slurm-2109518.out,0.0,98.5,1,0,1.3,50.2,100.0,12.87,90.88,90.88,1,2,25.80,634.996,0.0,,ok
2109525,verified,qwen235b,verified_osl32k_qwen235b_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/slurm-2109525.out,0.0,100.2,1,0,1.3,50.7,100.0,13.00,92.49,92.49,1,4,48.66,673.466,0.0,"[rank2]:[W612 15:10:12.778300041 ProcessGroupNCCL.cpp:1826] [PG ID 0 PG GUID 0 Rank 2] Failed to check the ""should dump"" flag on TCPStore, (maybe TCPStore server has shut down too early), with error: Failed to recv, got 0 bytes. Connection was likely closed. Did the remote server shutdown or crash?",ok
2109534,verified,qwen235b,verified_osl32k_qwen235b_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/slurm-2109534.out,0.0,100.5,1,0,1.3,50.8,99.0,12.88,92.69,93.59,1,8,67.05,977.361,0.0,,ok
2109539,verified,qwen235b,verified_osl32k_qwen235b_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/slurm-2109539.out,0.0,267.6,3,0,4.3,51.2,96.9,12.63,246.42,254.28,1,16,124.50,1052.799,0.0,,ok
2109544,verified,qwen235b,verified_osl32k_qwen235b_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/slurm-2109544.out,0.0,98.0,1,0,1.8,51.5,100.0,13.00,90.45,90.45,1,32,223.25,1174.205,0.0,,ok
