label,tag,model,prompt_jsonl,prompt_offset,prompt_count_loaded,prompt_count_used,num_batches,batch_size,isl,osl,tp,pp,total_gpus,spec_active,spec_method,parallel_drafting,num_speculative_tokens,draft_model,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
full_osl32k_qwen30_baseline,qwen30ba3b_swe_full_osl32k_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,False,,,,,6617.750351491966,1654.4375878729916,19.806126408266508,19.806126408266508,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl32k_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260611/breakdown.json
full_osl32k_qwen30_pard_k5,qwen30ba3b_swe_full_osl32k_lyris_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,True,draft_model,True,5,amd/PARD-Qwen3-0.6B,3841.4935243511572,960.3733810877893,34.120062722776176,34.120062722776176,1.7227024618269347,True,40.97885505594455,3.048942752797227,2.048942752797227,42989,214945,88082,"77.8199,55.3490,33.9901,22.6383,15.0969",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl32k_lyris_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260611/breakdown.json
full_osl32k_qwen30_suffix_k32,qwen30ba3b_swe_full_osl32k_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,True,suffix,,32,,807.8156155240722,201.95390388101805,162.2548481127921,162.2548481127921,8.19215452674641,True,92.45832041405299,9.099101608747127,8.099101608747127,14359,125781,116295,"80.2702,73.6333,69.9004,68.3683,67.7554,67.2331,66.9406,66.5018,65.1160,62.9361,61.8706,59.3844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl32k_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260611/breakdown.json
full_osl32k_qwen8_baseline,qwen8_swe_full_osl32k_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,False,,,,,3515.3585418609437,878.8396354652359,37.28552818700926,37.28552818700926,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260611/breakdown.json
full_osl32k_qwen8_eagle3_k3,qwen8_swe_full_osl32k_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,True,eagle3,,3,RedHatAI/Qwen3-8B-speculator.eagle3,2010.8097598649329,502.7024399662332,65.18368998209168,65.18368998209168,1.7482302960858278,True,55.571156285398395,2.667134688561952,1.6671346885619518,49143,147429,81928,"79.5556,54.2926,32.8653",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260611/breakdown.json
full_osl32k_qwen8_pard2_k5,qwen8_swe_full_osl32k_lyris_pard2_offset0_n4_isl4096_osl32768_bs1_2_k5_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,True,draft_model,True,5,amd/PARD2-Qwen3-8B,7322.9080097308615,1830.7270024327154,17.898900249167173,17.898900249167173,0.4800495291200775,True,4.1691330364469525,1.2084566518223476,0.20845665182234763,108459,542295,22609,"12.8860,3.7765,1.9657,1.2751,0.9423",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_lyris_pard2_offset0_n4_isl4096_osl32768_bs1_2_k5_20260611/breakdown.json
full_osl32k_qwen8_suffix_k32,qwen8_swe_full_osl32k_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,True,suffix,,32,,482.173690074007,120.54342251850176,271.8356532059687,271.8356532059687,7.290647777404414,True,94.32997164583064,9.658410351201479,8.658410351201479,13525,124144,117105,"82.3216,76.4732,73.8558,72.7172,72.3253,71.8078,71.0092,70.2773,69.6932,68.5176,68.4732,68.3697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260611/breakdown.json
full_osl64k_qwen30_baseline,qwen30ba3b_swe_full_osl64k_lyris_baseline_offset0_n2_isl4096_osl65536_bs1_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,False,,,,,6652.984156569,3326.4920782845,19.701234350690974,19.701234350690974,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl64k_lyris_baseline_offset0_n2_isl4096_osl65536_bs1_20260611/breakdown.json
full_osl64k_qwen30_pard_k5,qwen30ba3b_swe_full_osl64k_lyris_pard_offset0_n2_isl4096_osl65536_bs1_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,True,draft_model,True,5,amd/PARD-Qwen3-0.6B,9597.32333147293,4798.661665736465,13.657141212505548,13.657141212505548,0.6932124642244335,True,10.99094412786986,1.549547206393493,0.549547206393493,84586,422930,46484,"23.7628,14.4468,8.4021,5.1959,3.1471",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl64k_lyris_pard_offset0_n2_isl4096_osl65536_bs1_k5_20260611/breakdown.json
full_osl64k_qwen30_suffix_k32,qwen30ba3b_swe_full_osl64k_lyris_suffix_offset0_n2_isl4096_osl65536_bs1_k32_arctic_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,True,suffix,,32,,3571.2614382830216,1785.6307191415108,36.70187754806781,36.70187754806781,1.8629227435579732,True,52.25370715977819,3.9905432287681712,2.9905432287681712,32675,187003,97716,"48.2204,34.2096,27.3328,24.3183,22.7789,21.9220,21.4507,21.0161,20.5142,19.6725,19.0023,18.6167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl64k_lyris_suffix_offset0_n2_isl4096_osl65536_bs1_k32_arctic_20260611/breakdown.json
full_osl64k_qwen8_baseline,qwen8_swe_full_osl64k_lyris_baseline_offset0_n2_isl4096_osl65536_bs1_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,False,,,,,3592.900793898967,1796.4503969494835,36.48082914578959,36.48082914578959,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl64k_lyris_baseline_offset0_n2_isl4096_osl65536_bs1_20260611/breakdown.json
full_osl64k_qwen8_eagle3_k3,qwen8_swe_full_osl64k_lyris_eagle3_offset0_n2_isl4096_osl65536_bs1_k3_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,True,eagle3,,3,RedHatAI/Qwen3-8B-speculator.eagle3,6365.910651394981,3182.9553256974905,20.589670068849898,20.589670068849898,0.5643969874304855,True,17.27772951057052,1.5183318853171155,0.5183318853171156,86325,258975,44745,"27.7521,15.8274,8.2537",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl64k_lyris_eagle3_offset0_n2_isl4096_osl65536_bs1_k3_20260611/breakdown.json
full_osl64k_qwen8_pard2_k5,qwen8_swe_full_osl64k_lyris_pard2_offset0_n2_isl4096_osl65536_bs1_k5_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,True,draft_model,True,5,amd/PARD2-Qwen3-8B,10146.71094169293,5073.355470846465,12.917683449660906,12.917683449660906,0.35409511658952497,True,1.7829186817569926,1.0891459340878495,0.08914593408784963,120342,601710,10728,"6.0594,1.5871,0.6723,0.3698,0.2260",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl64k_lyris_pard2_offset0_n2_isl4096_osl65536_bs1_k5_20260611/breakdown.json
full_osl64k_qwen8_suffix_k32,qwen8_swe_full_osl64k_lyris_suffix_offset0_n2_isl4096_osl65536_bs1_k32_arctic_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,2,1,4096,65536,1,1,1,True,suffix,,32,,796.0523955079261,398.02619775396306,164.65247858009235,164.65247858009235,4.513397377074024,True,93.68757268252274,9.912032126079708,8.912032126079708,13198,125546,117621,"82.8686,77.6557,75.3372,74.5037,74.2688,73.4581,73.2611,73.0186,72.9732,71.5790,71.1547,71.1244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl64k_lyris_suffix_offset0_n2_isl4096_osl65536_bs1_k32_arctic_20260611/breakdown.json
full_osl16k_qwen30_baseline,qwen30ba3b_swe_full_osl16k_lyris_baseline_offset0_n4_isl4096_osl16384_bs1_2_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,False,,,,,1686.9746635890333,843.4873317945166,38.848242012462926,38.848242012462926,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl16k_lyris_baseline_offset0_n4_isl4096_osl16384_bs1_2_20260611/breakdown.json
full_osl16k_qwen30_pard_k5,qwen30ba3b_swe_full_osl16k_lyris_pard_offset0_n4_isl4096_osl16384_bs1_2_k5_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,True,draft_model,True,5,amd/PARD-Qwen3-0.6B,575.2753866020357,287.63769330101786,113.92109157859126,113.92109157859126,2.9324645254743875,True,64.81138790035588,4.240569395017793,3.2405693950177934,15455,77275,50083,"82.5558,73.9308,66.7357,59.7735,41.0611",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl16k_lyris_pard_offset0_n4_isl4096_osl16384_bs1_2_k5_20260611/breakdown.json
full_osl16k_qwen30_suffix_k32,qwen30ba3b_swe_full_osl16k_lyris_suffix_offset0_n4_isl4096_osl16384_bs1_2_k32_arctic_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,True,suffix,,32,,241.83920071995817,120.91960035997909,270.98997931228087,270.98997931228087,6.975604693394991,True,81.99456002777859,7.5044186847239756,6.5044186847239756,8713,69118,56673,"75.4505,65.1785,58.6021,55.0786,53.2767,51.5092,50.7058,49.9254,49.1105,48.3645,47.3086,45.9314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl16k_lyris_suffix_offset0_n4_isl4096_osl16384_bs1_2_k32_arctic_20260611/breakdown.json
full_osl16k_qwen8_baseline,qwen8_swe_full_osl16k_lyris_baseline_offset0_n4_isl4096_osl16384_bs1_2_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,False,,,,,890.4338733480545,445.21693667402724,73.60007515615162,73.60007515615162,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl16k_lyris_baseline_offset0_n4_isl4096_osl16384_bs1_2_20260611/breakdown.json
full_osl16k_qwen8_eagle3_k3,qwen8_swe_full_osl16k_lyris_eagle3_offset0_n4_isl4096_osl16384_bs1_2_k3_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,True,eagle3,,3,RedHatAI/Qwen3-8B-speculator.eagle3,378.1003318398725,189.05016591993626,173.3296548064254,173.3296548064254,2.3550200789698272,True,66.06457679299938,2.9819373037899815,1.9819373037899815,21979,65937,43561,"80.5951,66.2860,51.3126",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl16k_lyris_eagle3_offset0_n4_isl4096_osl16384_bs1_2_k3_20260611/breakdown.json
full_osl16k_qwen8_pard2_k5,qwen8_swe_full_osl16k_lyris_pard2_offset0_n4_isl4096_osl16384_bs1_2_k5_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,True,draft_model,True,5,amd/PARD2-Qwen3-8B,1250.0718234019587,625.0359117009793,52.4257876812627,52.4257876812627,0.7123061704765238,True,7.494021397105098,1.3747010698552549,0.37470106985525486,47670,238350,17862,"20.1133,7.7344,4.3549,3.0313,2.2362",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl16k_lyris_pard2_offset0_n4_isl4096_osl16384_bs1_2_k5_20260611/breakdown.json
full_osl16k_qwen8_suffix_k32,qwen8_swe_full_osl16k_lyris_suffix_offset0_n4_isl4096_osl16384_bs1_2_k32_arctic_20260611,Qwen/Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,16384,1,1,1,True,suffix,,32,,118.96364343201276,59.48182171600638,550.8909958482699,550.8909958482699,7.484924365627166,True,88.00310421960832,8.595613343840295,7.595613343840294,7614,65717,57833,"79.4852,72.1040,66.0231,63.4752,62.3325,61.4395,60.9141,60.2180,59.5745,58.9835,58.3793,56.6325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl16k_lyris_suffix_offset0_n4_isl4096_osl16384_bs1_2_k32_arctic_20260611/breakdown.json
full_osl32k_qwen30_baseline,qwen30ba3b_swe_full_osl32k_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260611,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,2,2,4096,32768,1,1,1,False,,,,,3316.484478520113,1658.2422392600565,39.521366932037374,39.521366932037374,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl32k_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260611/breakdown.json
