label,tag,model,prompt_jsonl,prompt_offset,prompt_count_loaded,prompt_count_used,num_batches,batch_size,isl,osl,tp,pp,total_gpus,spec_active,spec_method,parallel_drafting,num_speculative_tokens,draft_model,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
full_osl32k_qwen235b_suffix_k16,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,1,2,4096,32768,4,1,4,True,suffix,,16,,1167.0670514230005,1167.0670514230005,56.154442814654224,14.038610703663556,3.4019900713699225,True,73.90482885891295,4.708657945024254,3.708657945024254,13606,68277,50460,"48.4051,37.1527,32.7282,30.5968,29.6560,29.0019,28.5756,27.8480,27.3703,26.9513,26.5030,26.0767,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_suffix_k8,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,2,2,1,2,4096,32768,4,1,4,True,suffix,,8,,1047.5523154200055,1047.5523154200055,62.56107598189405,15.640268995473512,3.7901214699450563,True,72.63115750763664,4.1444437311420685,3.1444437311420685,15577,67438,48981,"56.2689,43.2561,38.9420,36.9776,36.1430,34.8527,34.2942,33.7100",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_baseline,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,False,,,,,3925.2462047769804,3925.2462047769804,33.39204553347172,8.34801138336793,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_eagle3_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,eagle3,,11,nvidia/Qwen3-235B-A22B-Eagle3,2965.2096900979523,2965.2096900979523,44.20328195935114,11.050820489837784,1.3237668209047686,True,8.02715988757823,1.8829875876336053,0.8829875876336053,69608,765688,61463,"50.6221,27.4638,7.5523,1.8705,0.5402,0.1480,0.0675,0.0144,0.0086,0.0072,0.0043",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_eagle3_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,eagle3,,9,nvidia/Qwen3-235B-A22B-Eagle3,2812.8431892910157,2812.8431892910157,46.597691794200955,11.649422948550239,1.3954728154491787,True,10.286675155908185,1.9258007640317367,0.9258007640317367,68060,612540,63010,"58.5395,18.6409,7.3876,2.8108,1.5163,1.0917,0.9506,0.8287,0.8140",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_pard2_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,pard2,True,11,amd/PARD2-Qwen3-8B,4658.834129894036,4658.834129894036,28.134077399098388,7.033519349774597,0.8425383036477109,True,1.7851230617188063,1.1963635367890686,0.1963635367890687,109557,1205127,21513,"16.4106,1.9168,0.6654,0.3021,0.1442,0.0831,0.0484,0.0310,0.0173,0.0110,0.0064",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_pard2_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,pard2,True,9,amd/PARD2-Qwen3-8B,4539.129633922013,4539.129633922013,28.876020420405542,7.2190051051013855,0.8647574582234149,True,1.677682740963209,1.1509914466866888,0.1509914466866888,113874,1024866,17194,"10.6460,2.2174,0.8905,0.4470,0.2968,0.2195,0.1818,0.1546,0.0457",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_pard_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,draft_model,True,11,amd/PARD-Qwen3-0.6B,3537.2712917390163,3537.2712917390163,37.054551146842215,9.263637786710554,1.109681978293281,True,8.37850553862107,1.9216356092483178,0.9216356092483177,68207,750277,62862,"45.5701,21.9127,13.1101,5.5918,3.7122,1.1421,0.6187,0.2448,0.1539,0.0674,0.0396",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_pard_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,draft_model,True,9,amd/PARD-Qwen3-0.6B,4121.47400677402,4121.47400677402,31.802214398191314,7.9505535995478285,0.9523889264679283,True,5.866557861195306,1.5279902075075775,0.5279902075075775,85780,772020,45291,"30.3287,12.1590,5.8184,2.0984,0.9105,0.5724,0.3940,0.2914,0.2262",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_suffix_k16,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,suffix,,16,,2333.6573693390237,2333.6573693390237,56.16591438062064,14.04147859515516,1.6820147877529907,True,50.72177383136797,2.6584086761343375,1.6584086761343375,47671,155866,79058,"33.5655,19.2654,14.3400,12.6261,11.9486,11.3423,11.0885,10.8116,10.6774,10.4005,10.0417,9.7334,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_suffix_k8,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,4,4,1,4,4096,32768,4,1,4,True,suffix,,8,,2665.5676013570046,2665.5676013570046,49.17226632454304,12.29306658113576,1.4725742475181234,True,46.315137574095374,2.363585621790578,1.3635856217905782,53748,158242,73290,"35.6999,21.3831,15.8164,13.8628,13.0833,12.4209,12.1958,11.8963",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_baseline,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,False,,,,,4079.132602764992,4079.132602764992,64.26464288567348,16.06616072141837,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_eagle3_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,eagle3,,11,nvidia/Qwen3-235B-A22B-Eagle3,3791.6661304630106,3791.6661304630106,69.13688889796552,17.28422222449138,1.075815344075898,True,6.113250664099203,1.6724575730509124,0.6724575730509124,156740,1724140,105401,"41.9038,16.7098,6.2262,1.5280,0.3924,0.1652,0.1002,0.0593,0.0549,0.0536,0.0523",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_eagle3_k9,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k9_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,eagle3,,9,nvidia/Qwen3-235B-A22B-Eagle3,3038.3913398100412,3038.3913398100412,86.27723379977417,21.56930844994354,1.3425303545724356,True,9.616798796832672,1.8655118917149405,0.8655118917149405,140518,1264662,121620,"50.0633,22.5957,9.5490,2.9370,0.7579,0.3686,0.1986,0.0434,0.0377",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k9_20260614_temp1rl/breakdown.json
full_osl32k_qwen235b_pard2_k11,qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_full_test_prompts_all.jsonl,0,8,8,1,8,4096,32768,4,1,4,True,pard2,True,11,amd/PARD2-Qwen3-8B,4802.404404712957,4802.404404712957,54.58599024745575,13.646497561863937,0.8493938158897729,True,1.4019914883805826,1.1542190637218641,0.1542190637218641,227112,2498232,35025,"10.6428,2.0404,0.9718,0.5165,0.3249,0.2351,0.1792,0.1462,0.1312,0.1202,0.1136",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl/breakdown.json
