job_id,dataset,model_group,label,method,method_detail,model,prompt_count,isl,osl,batch_sizes,log_path,latest_prompt_tok_s,latest_generation_tok_s,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_acceptance_length,live_accepted_throughput,live_drafted_throughput,completed_batch_rows,last_completed_bs,last_completed_out_tok_s_gpu,last_completed_latency_s,last_completed_coverage_pct,latest_error,tail_status
2109290,full,qwen30,full_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/slurm-2109290.out,,,,,,,,,,,0,,,,,srun: error: lyris0026: task 0: Exited with exit code 1,ok
2109376,full,qwen30,full_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_full_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/slurm-2109376.out,0.0,2675.2,27,0,66.1,3.5,94.6,11.83,2449.90,2589.56,0,,,,,,ok
2109242,full,qwen8,full_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612/slurm-2109242.out,0.0,147.4,4,0,13.6,1.7,,,,,0,,,,,,ok
2109255,full,qwen8,full_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612/slurm-2109255.out,0.0,293.9,8,0,26.2,2.2,,,,,0,,,,,,ok
2109277,full,qwen8,full_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612/slurm-2109277.out,0.0,598.0,16,0,68.1,3.4,,,,,0,,,,,,ok
2109292,full,qwen8,full_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612/slurm-2109292.out,0.0,144.9,4,28,96.4,3.5,,,,,0,,,,,,ok
2109382,full,qwen8,full_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt/slurm-2109382.out,0.0,1035.9,32,0,42.9,3.5,,,,,0,,,,,,ok
2109246,full,qwen8,full_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260612/slurm-2109246.out,0.0,353.8,4,0,7.8,0.9,72.7,3.18,242.53,333.74,0,,,,,,ok
2109263,full,qwen8,full_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260612/slurm-2109263.out,0.0,779.9,8,0,4.3,1.3,67.0,3.01,520.79,777.28,0,,,,,,ok
2109286,full,qwen8,full_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612/slurm-2109286.out,0.0,165.1,4,0,30.8,2.1,46.5,2.39,96.15,206.86,0,,,,,,ok
2109295,full,qwen8,full_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612/slurm-2109295.out,,,,,,,,,,,0,,,,,srun: error: lyris0031: task 0: Exited with exit code 1,ok
2109387,full,qwen8,full_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612_lowmbt/slurm-2109387.out,0.0,1504.3,32,0,79.0,2.2,62.6,2.88,981.79,1567.69,0,,,,,,ok
2109245,full,qwen8,full_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k5_20260612/slurm-2109245.out,0.0,60.0,4,0,16.5,1.7,1.2,1.06,3.39,282.96,0,,,,,,ok
2109260,full,qwen8,full_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k5_20260612/slurm-2109260.out,0.0,114.6,8,0,34.4,2.2,1.5,1.08,8.14,532.18,0,,,,,,ok
2109285,full,qwen8,full_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k5_20260612/slurm-2109285.out,0.0,234.9,16,0,89.5,3.4,1.8,1.09,19.45,1077.37,0,,,,,,ok
2109294,full,qwen8,full_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612/slurm-2109294.out,0.0,35.2,2,30,80.6,3.5,5.0,1.25,7.00,140.97,0,,,,,,ok
2109384,full,qwen8,full_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt/slurm-2109384.out,0.0,522.1,32,0,70.8,3.5,7.9,1.40,147.84,1871.25,0,,,,,,ok
2109243,full,qwen8,full_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/slurm-2109243.out,0.0,814.2,3,0,10.8,50.6,97.4,12.66,750.41,770.19,1,4,1089.84,120.268,0.0,,ok
2109258,full,qwen8,full_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/slurm-2109258.out,0.0,39.8,1,0,3.3,50.8,14.9,1.90,18.88,127.09,0,,,,,,ok
2109284,full,qwen8,full_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/slurm-2109284.out,0.0,3464.0,16,0,40.9,51.4,94.4,11.54,3163.51,3352.31,0,,,,,,ok
2109293,full,qwen8,full_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/slurm-2109293.out,0.0,688.4,8,10,92.3,3.5,92.9,10.46,622.86,670.76,0,,,,,,ok
2109383,full,qwen8,full_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_full_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/slurm-2109383.out,0.0,437.6,4,0,7.1,3.5,56.9,4.70,344.50,605.98,0,,,,,,ok
2109296,verified,qwen30,verified_osl32k_qwen30_baseline,baseline,baseline,Qwen/Qwen3-30B-A3B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612/slurm-2109296.out,0.0,76.8,4,0,4.6,3.0,,,,,0,,,,,,ok
2109303,verified,qwen30,verified_osl32k_qwen30_baseline,baseline,baseline,Qwen/Qwen3-30B-A3B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612/slurm-2109303.out,0.0,147.6,8,0,10.7,2.6,,,,,0,,,,,,ok
2109310,verified,qwen30,verified_osl32k_qwen30_baseline,baseline,baseline,Qwen/Qwen3-30B-A3B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612/slurm-2109310.out,0.0,301.8,16,0,40.9,3.5,,,,,0,,,,,,ok
2109318,verified,qwen30,verified_osl32k_qwen30_baseline,baseline,baseline,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612/slurm-2109318.out,,,,,,,,,,,0,,,,,srun: error: lyris0266: task 0: Exited with exit code 1,ok
2109389,verified,qwen30,verified_osl32k_qwen30_baseline,baseline,baseline,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt/slurm-2109389.out,0.0,602.3,32,0,19.4,4.3,,,,,0,,,,,,ok
2109298,verified,qwen30,verified_osl32k_qwen30_pard_k5,pard,pard_k5,Qwen/Qwen3-30B-A3B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k5_20260612/slurm-2109298.out,0.0,96.2,4,0,22.9,3.0,29.4,2.47,57.26,194.83,0,,,,,,ok
2109305,verified,qwen30,verified_osl32k_qwen30_pard_k5,pard,pard_k5,Qwen/Qwen3-30B-A3B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k5_20260612/slurm-2109305.out,0.0,203.1,8,0,54.9,2.6,42.8,3.14,138.42,323.34,0,,,,,,ok
2109313,verified,qwen30,verified_osl32k_qwen30_pard_k5,pard,pard_k5,Qwen/Qwen3-30B-A3B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k5_20260612/slurm-2109313.out,0.0,175.0,7,9,90.9,3.5,41.4,3.07,118.00,285.08,0,,,,,,ok
2109320,verified,qwen30,verified_osl32k_qwen30_pard_k5,pard,pard_k5,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612/slurm-2109320.out,,,,,,,,,,,0,,,,,srun: error: lyris0268: task 0: Exited with exit code 1,ok
2109391,verified,qwen30,verified_osl32k_qwen30_pard_k5,pard,pard_k5,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt/slurm-2109391.out,0.0,1261.5,29,3,98.1,4.3,62.0,4.10,953.84,1538.14,0,,,,,,ok
2109297,verified,qwen30,verified_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/slurm-2109297.out,0.0,122.9,1,0,2.4,50.7,76.9,6.68,104.54,135.97,0,,,,,,ok
2109304,verified,qwen30,verified_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/slurm-2109304.out,0.0,1192.6,8,0,27.1,50.8,96.1,12.31,1095.76,1140.43,0,,,,,,ok
2109311,verified,qwen30,verified_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/slurm-2109311.out,,,,,,,,,,,0,,,,,[2026-06-12T14:25:02.279] error: Failed to invoke spank plugin stack,ok
2109319,verified,qwen30,verified_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/slurm-2109319.out,,,,,,,,,,,0,,,,,srun: error: lyris0267: task 0: Exited with exit code 1,ok
2109390,verified,qwen30,verified_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/slurm-2109390.out,0.0,2572.4,26,0,66.8,4.3,94.5,11.50,2350.44,2488.28,0,,,,,,ok
2109447,verified,qwen30,verified_osl32k_qwen30_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612_lowmbt_r2/slurm-2109447.out,0.0,473.9,16,0,2.7,3.5,27.1,1.61,170.99,630.15,0,,,,,,ok
2109299,verified,qwen8,verified_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612/slurm-2109299.out,0.0,149.7,4,0,9.3,3.0,,,,,0,,,,,,ok
2109306,verified,qwen8,verified_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612/slurm-2109306.out,0.0,295.3,8,0,20.4,2.6,,,,,0,,,,,,ok
2109314,verified,qwen8,verified_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612/slurm-2109314.out,0.0,599.8,16,0,57.8,3.5,,,,,0,,,,,,ok
2109321,verified,qwen8,verified_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612/slurm-2109321.out,0.0,142.1,4,28,84.4,4.3,,,,,0,,,,,,ok
2109393,verified,qwen8,verified_osl32k_qwen8_baseline,baseline,baseline,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt/slurm-2109393.out,0.0,1049.3,32,0,42.0,4.3,,,,,0,,,,,,ok
2109302,verified,qwen8,verified_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260612/slurm-2109302.out,0.0,72.9,2,0,7.8,1.5,40.1,2.20,39.77,99.27,0,,,,,,ok
2109309,verified,qwen8,verified_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260612/slurm-2109309.out,0.0,76.4,2,0,9.1,1.3,42.2,2.27,42.69,101.14,0,,,,,,ok
2109317,verified,qwen8,verified_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612/slurm-2109317.out,0.0,375.4,9,0,70.2,1.9,49.5,2.49,224.41,453.20,0,,,,,,ok
2109325,verified,qwen8,verified_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612/slurm-2109325.out,,,,,,,,,,,0,,,,,srun: error: lyris0256: task 0: Exited with exit code 1,ok
