label,tag,model,prompt_jsonl,prompt_offset,prompt_count_loaded,prompt_count_used,num_batches,batch_size,isl,osl,tp,pp,total_gpus,spec_active,spec_method,parallel_drafting,num_speculative_tokens,draft_model,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
qwen235b_n16_isl4096_osl1024_suffix_k32,qwen235b_a22b_swev_osl1k_lyris_tp4_fp8kv_r2_suffix_offset0_n16_isl4096_osl1024_bs1_2_k32_arctic_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,16,16,16,1,4096,1024,4,1,4,True,suffix,,32,,1361.824370640039,85.11402316500244,12.030919957982352,3.007729989495588,1.475786015390739,True,23.81605367549831,1.4619549729267598,0.46195497292675974,10527,20419,4863,"30.5975,9.7369,3.1633,1.1969,0.7220,0.3230,0.2185,0.1045,0.0570,0.0380,0.0285,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl1k_lyris_tp4_fp8kv_r2_suffix_offset0_n16_isl4096_osl1024_bs1_2_k32_arctic_20260611/breakdown.json
qwen235b_n16_isl4096_osl1024_suffix_k4,qwen235b_a22b_swev_osl1k_lyris_tp4_fp8kv_suffix_k4_r2_suffix_offset0_n16_isl4096_osl1024_bs1_2_k4_arctic_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,16,16,16,1,4096,1024,4,1,4,True,suffix,,4,,1337.1304061925039,83.57065038703149,12.253105549109193,3.0632763872772983,1.5030406550485118,True,26.511335012594454,1.4891083357537032,0.48910833575370316,10329,19056,5052,"31.4261,10.6593,4.4825,2.3429",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl1k_lyris_tp4_fp8kv_suffix_k4_r2_suffix_offset0_n16_isl4096_osl1024_bs1_2_k4_arctic_20260611/breakdown.json
qwen235b_n16_isl4096_osl1024_suffix_k8,qwen235b_a22b_swev_osl1k_lyris_tp4_fp8kv_suffix_k8_r2_suffix_offset0_n16_isl4096_osl1024_bs1_2_k8_arctic_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,16,16,16,1,4096,1024,4,1,4,True,suffix,,8,,1359.7572228680947,84.98482642925592,12.049209759255204,3.012302439813801,1.478029553959445,True,23.955816361753538,1.461260919103684,0.461260919103684,10532,20279,4858,"30.6020,9.7417,3.1713,1.2058,0.7311,0.3323,0.2279,0.1139",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl1k_lyris_tp4_fp8kv_suffix_k8_r2_suffix_offset0_n16_isl4096_osl1024_bs1_2_k8_arctic_20260611/breakdown.json
qwen235b_n1_isl4096_osl256_pard2_native_k3,qwen235b_a22b_swev_osl256_nativepard2_smoke_retry1_lyris_tp4_fp8kv_pard2_offset0_n1_isl4096_osl256_bs1_k3_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,1,1,1,1,4096,256,4,1,4,True,pard2,True,3,amd/PARD2-Qwen3-8B,19.395419187960215,19.395419187960215,13.19899289203881,3.2997482230097024,,True,34.12698412698413,2.0238095238095237,1.0238095238095237,126,378,129,"61.1111,26.9841,14.2857",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl256_nativepard2_smoke_retry1_lyris_tp4_fp8kv_pard2_offset0_n1_isl4096_osl256_bs1_k3_20260611/breakdown.json
qwen235b_n1_isl4096_osl65536_baseline,qwen235b_a22b_swev_osl64k_pilot_lyris_tp4_fp8kv_baseline_offset0_n1_isl4096_osl65536_bs1_20260612,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,1,1,1,1,4096,65536,4,1,4,False,,,,,7839.239678676,7839.239678676,8.359994423728173,2.0899986059320432,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl64k_pilot_lyris_tp4_fp8kv_baseline_offset0_n1_isl4096_osl65536_bs1_20260612/breakdown.json
qwen235b_n1_isl4096_osl65536_eagle3_k3,qwen235b_a22b_swev_osl64k_eagle3_pilot_lyris_tp4_fp8kv_eagle3_offset0_n1_isl4096_osl65536_bs1_k3_20260612,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,1,1,1,1,4096,65536,4,1,4,True,eagle3,,3,nvidia/Qwen3-235B-A22B-Eagle3,7159.452285126026,7159.452285126026,9.153772857199282,2.2884432142998206,1.0949496367148437,True,21.83638077920329,1.6550914233760987,0.6550914233760986,39596,118788,25939,"32.8846,21.8911,10.7334",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl64k_eagle3_pilot_lyris_tp4_fp8kv_eagle3_offset0_n1_isl4096_osl65536_bs1_k3_20260612/breakdown.json
qwen235b_n1_isl4096_osl65536_suffix_k32,qwen235b_a22b_swev_osl64k_pilot_lyris_tp4_fp8kv_suffix_offset0_n1_isl4096_osl65536_bs1_k32_arctic_20260612,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,1,1,1,1,4096,65536,4,1,4,True,suffix,,32,,4284.497180150007,4284.497180150007,15.296077286181218,3.8240193215453044,1.8296755369556659,True,38.92596588104076,2.881401617250674,1.8814016172506738,22631,109382,42578,"38.0673,22.0671,16.0576,13.8306,12.8673,12.5006,12.3503,12.1824,12.1471,12.0631,12.0322,11.9747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl64k_pilot_lyris_tp4_fp8kv_suffix_offset0_n1_isl4096_osl65536_bs1_k32_arctic_20260612/breakdown.json
qwen235b_n1_isl4096_osl65536_suffix_k8,qwen235b_a22b_swev_osl64k_suffix_k8_pilot_lyris_tp4_fp8kv_suffix_offset0_n1_isl4096_osl65536_bs1_k8_arctic_20260612,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,1,1,1,1,4096,65536,4,1,4,True,suffix,,8,,3724.161201204988,3724.161201204988,17.597519672025797,4.399379918006449,2.1049678719974687,True,46.38162359697207,3.1325972155544886,2.1325972155544886,20830,95775,44422,"51.0034,31.8963,25.2952,22.7124,21.4978,20.7009,20.3072,19.8464",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl64k_suffix_k8_pilot_lyris_tp4_fp8kv_suffix_offset0_n1_isl4096_osl65536_bs1_k8_arctic_20260612/breakdown.json
qwen235b_n2_isl4096_osl32768_baseline,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_r2_baseline_offset0_n2_isl4096_osl32768_bs1_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,False,,,,,7854.43440931302,3927.21720465651,8.343821666178002,2.0859554165445005,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_r2_baseline_offset0_n2_isl4096_osl32768_bs1_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_eagle3_k1,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_eagle3_k1_eagle3_offset0_n2_isl4096_osl32768_bs1_k1_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,eagle3,,1,nvidia/Qwen3-235B-A22B-Eagle3,4364.567570404994,2182.283785202497,15.015462343711368,3.753865585927842,1.7995905167265398,True,86.92775036367266,1.8692775036367266,0.8692775036367266,35059,35059,30476,86.9278,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_eagle3_k1_eagle3_offset0_n2_isl4096_osl32768_bs1_k1_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_eagle3_k3,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_eagle3_k3_eagle3_offset0_n2_isl4096_osl32768_bs1_k3_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,eagle3,,3,nvidia/Qwen3-235B-A22B-Eagle3,3157.493879237969,1578.7469396189845,20.755701358894317,5.188925339723579,2.4875533285938194,True,54.27796048234005,2.6283388144702013,1.6283388144702013,24934,74802,40601,"85.4696,53.3849,23.9793",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_eagle3_k3_eagle3_offset0_n2_isl4096_osl32768_bs1_k3_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard2_k3,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard2_k3_pard2_offset0_n2_isl4096_osl32768_bs1_k3_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,draft_model,True,3,amd/PARD2-Qwen3-8B,8778.99946765101,4389.499733825505,7.465087592440122,1.8662718981100306,0.8946844612823088,True,4.641460234680574,1.1392438070404172,0.13924380704041722,57525,172575,8010,"10.4355,2.3798,1.1091",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard2_k3_pard2_offset0_n2_isl4096_osl32768_bs1_k3_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard2_k5,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard2_k5_pard2_offset0_n2_isl4096_osl32768_bs1_k5_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,draft_model,True,5,amd/PARD2-Qwen3-8B,8666.239924268972,4333.119962134486,7.562218513760822,1.8905546284402055,0.9063255204044643,True,2.8563955009155113,1.1428197750457756,0.14281977504577556,57345,286725,8190,"10.2659,2.2408,1.0289,0.5040,0.2424",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard2_k5_pard2_offset0_n2_isl4096_osl32768_bs1_k5_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard2_native_k1,qwen235b_a22b_swev_osl32k_nativepard2_pilot_lyris_tp4_fp8kv_pard2_offset0_n2_isl4096_osl32768_bs1_k1_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,pard2,True,1,amd/PARD2-Qwen3-8B,8732.376584415033,4366.1882922075165,7.50494431458262,1.876236078645655,0.8994612558660255,True,11.531850439932606,1.1153185043993261,0.11531850439932606,58759,58759,6776,11.5319,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_nativepard2_pilot_lyris_tp4_fp8kv_pard2_offset0_n2_isl4096_osl32768_bs1_k1_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard2_native_k2,qwen235b_a22b_swev_osl32k_nativepard2_pilot_lyris_tp4_fp8kv_pard2_offset0_n2_isl4096_osl32768_bs1_k2_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,pard2,True,2,amd/PARD2-Qwen3-8B,8642.613264618907,4321.306632309454,7.582891654806653,1.8957229137016633,0.9088031789490651,True,6.650991511211771,1.1330198302242354,0.1330198302242354,57841,115682,7694,"10.7294,2.5726",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_nativepard2_pilot_lyris_tp4_fp8kv_pard2_offset0_n2_isl4096_osl32768_bs1_k2_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard2_native_k3,qwen235b_a22b_swev_osl32k_nativepard2_pilot_lyris_tp4_fp8kv_pard2_offset0_n2_isl4096_osl32768_bs1_k3_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,pard2,True,3,amd/PARD2-Qwen3-8B,8566.059544627904,4283.029772313952,7.650658935834747,1.9126647339586869,0.9169250305105374,True,4.641460234680574,1.1392438070404172,0.13924380704041722,57525,172575,8010,"10.4355,2.3798,1.1091",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_nativepard2_pilot_lyris_tp4_fp8kv_pard2_offset0_n2_isl4096_osl32768_bs1_k3_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard_k3,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard_k3_pard_offset0_n2_isl4096_osl32768_bs1_k3_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,draft_model,True,3,amd/PARD-Qwen3-0.6B,5283.376422240002,2641.688211120001,12.404189056855916,3.101047264213979,1.4866316123625662,True,29.297476036201342,1.8789242810860403,0.8789242810860403,34879,104637,30656,"53.5422,23.9972,10.3529",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard_k3_pard_offset0_n2_isl4096_osl32768_bs1_k3_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_pard_k5,qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard_k5_pard_offset0_n2_isl4096_osl32768_bs1_k5_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,draft_model,True,5,amd/PARD-Qwen3-0.6B,5138.471311301924,2569.235655650962,12.753987719237703,3.1884969298094257,1.5285546874685105,True,18.386293747254356,1.9193146873627178,0.9193146873627178,34145,170725,31390,"53.0502,23.4061,9.7262,4.0650,1.6840",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_pilot_lyris_tp4_fp8kv_pard_k5_pard_offset0_n2_isl4096_osl32768_bs1_k5_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_suffix_k1,qwen235b_a22b_swev_osl32k_suffix_k1_pilot_lyris_tp4_fp8kv_r2_suffix_offset0_n2_isl4096_osl32768_bs1_k1_arctic_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,suffix,,1,,4336.401746209012,2168.200873104506,15.112990870205502,3.7782477175513756,1.8112792284938908,True,82.10073229358824,1.8210073229358823,0.8210073229358824,35778,35778,29374,82.1007,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_suffix_k1_pilot_lyris_tp4_fp8kv_r2_suffix_offset0_n2_isl4096_osl32768_bs1_k1_arctic_20260611/breakdown.json
qwen235b_n2_isl4096_osl32768_suffix_k2,qwen235b_a22b_swev_osl32k_suffix_k2_pilot_lyris_tp4_fp8kv_r2_suffix_offset0_n2_isl4096_osl32768_bs1_k2_arctic_20260611,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,2,2,2,1,4096,32768,4,1,4,True,suffix,,2,,3192.0752434339956,1596.0376217169978,20.530844357383373,5.132711089345843,2.460604406324494,True,77.91923971449194,2.478355143031041,1.4783551430310409,26288,49876,38863,"78.0813,69.7543",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swev_osl32k_suffix_k2_pilot_lyris_tp4_fp8kv_r2_suffix_offset0_n2_isl4096_osl32768_bs1_k2_arctic_20260611/breakdown.json
